county,Date,time_to_outbreak,event,hazard_score,risk_percentile
lewiston,2023-07-01,12.0,0,6.64544629041706e-06,8.535805626598465
morristown,2023-07-01,12.0,0,6.64544629041706e-06,8.535805626598465
mobile,2023-08-01,12.0,0,6.64544629041706e-06,8.535805626598465
ketchikan,2023-08-01,12.0,0,6.64544629041706e-06,8.535805626598465
moline,2023-08-01,12.0,0,6.645438887479223e-06,8.450554134697358
san_cristobal_de_las_casas,2023-08-01,12.0,0,6.645438887479223e-06,8.450554134697358
gary,2023-08-01,12.0,0,6.645438887479223e-06,8.450554134697358
mesa,2023-07-01,12.0,0,6.645438887479223e-06,8.450554134697358
arcata_ca,2023-08-01,12.0,0,6.645438887479223e-06,8.450554134697358
butte,2023-08-01,12.0,0,6.645431484549621e-06,8.381287297527706
anacortes,2023-08-01,12.0,0,6.645431484549621e-06,8.381287297527706
groton,2023-07-01,12.0,0,6.645431484549621e-06,8.381287297527706
sheboygan,2023-07-01,12.0,0,6.645431484549621e-06,8.381287297527706
islip,2023-07-01,12.0,0,6.645431484549621e-06,8.381287297527706
ketchikan,2023-07-01,12.0,0,6.645431484549621e-06,8.381287297527706
myrtle_beach,2023-08-01,12.0,0,6.645431484549621e-06,8.381287297527706
moses_lake,2023-08-01,12.0,0,6.645431484549621e-06,8.381287297527706
elko,2023-08-01,12.0,0,6.645424081628267e-06,8.264066496163682
helena,2023-08-01,12.0,0,6.645424081628267e-06,8.264066496163682
bristol,2023-07-01,12.0,0,6.645424081628267e-06,8.264066496163682
pinecreek,2023-07-01,12.0,0,6.645424081628267e-06,8.264066496163682
st._paul,2023-07-01,12.0,0,6.645424081628267e-06,8.264066496163682
clinton,2023-08-01,12.0,0,6.645424081628267e-06,8.264066496163682
huntsville,2023-07-01,12.0,0,6.645424081628267e-06,8.264066496163682
islip,2023-08-01,12.0,0,6.645424081628267e-06,8.264066496163682
quonset_point,2023-08-01,12.0,0,6.645424081628267e-06,8.264066496163682
dayton,2023-07-01,12.0,0,6.645424081628267e-06,8.264066496163682
presque_isle,2023-07-01,12.0,0,6.645424081628267e-06,8.264066496163682
hunter_aaf,2023-07-01,12.0,0,6.645424081628267e-06,8.264066496163682
hyannis,2023-07-01,12.0,0,6.645424081628267e-06,8.264066496163682
bakersfield,2023-07-01,12.0,0,6.645424081628267e-06,8.264066496163682
aspen,2023-07-01,12.0,0,6.645416678715159e-06,8.077578857630009
kenosha,2023-08-01,12.0,0,6.645416678715159e-06,8.077578857630009
ithaca,2023-08-01,12.0,0,6.645416678715159e-06,8.077578857630009
sitka,2023-08-01,12.0,0,6.645416678715159e-06,8.077578857630009
harrisburg,2023-07-01,12.0,0,6.645416678715159e-06,8.077578857630009
sanford,2023-07-01,12.0,0,6.645416678715159e-06,8.077578857630009
marathon,2023-08-01,12.0,0,6.645416678715159e-06,8.077578857630009
hailey,2023-07-01,12.0,0,6.645416678715159e-06,8.077578857630009
battle_creek,2023-07-01,12.0,0,6.645416678715159e-06,8.077578857630009
gillette,2023-07-01,12.0,0,6.645416678715159e-06,8.077578857630009
el_centro,2023-08-01,12.0,0,6.645416678715159e-06,8.077578857630009
vineyard_haven,2023-08-01,12.0,0,6.645416678715159e-06,8.077578857630009
renton,2023-08-01,12.0,0,6.645416678715159e-06,8.077578857630009
macon,2023-07-01,12.0,0,6.645416678715159e-06,8.077578857630009
groton,2023-08-01,12.0,0,6.645416678715159e-06,8.077578857630009
port_clinton,2023-07-01,12.0,0,6.645416678715159e-06,8.077578857630009
branson,2023-07-01,12.0,0,6.645416678715159e-06,8.077578857630009
guadalajara,2023-07-01,12.0,0,6.645416678715159e-06,8.077578857630009
scranton,2023-07-01,12.0,0,6.645416678715159e-06,8.077578857630009
leesburg,2023-08-01,12.0,0,6.645416678715159e-06,8.077578857630009
dunseith,2023-07-01,12.0,0,6.645416678715159e-06,8.077578857630009
ceiba,2023-07-01,12.0,0,6.645409275810309e-06,7.92306052855925
oklahoma_city,2023-08-01,12.0,0,6.645409275810309e-06,7.92306052855925
frenchville,2023-07-01,12.0,0,6.645409275810309e-06,7.92306052855925
plattsburgh,2023-07-01,12.0,0,6.645409275810309e-06,7.92306052855925
butte,2023-07-01,12.0,0,6.645409275810309e-06,7.92306052855925
knoxville,2023-07-01,12.0,0,6.645409275810309e-06,7.92306052855925
pascagoula,2023-08-01,12.0,0,6.645409275810309e-06,7.92306052855925
san_bernardino,2023-07-01,12.0,0,6.645409275810309e-06,7.92306052855925
cocoa,2023-07-01,12.0,0,6.645401872913694e-06,7.789855072463768
port_townsed,2023-07-01,12.0,0,6.645401872913694e-06,7.789855072463768
santa_barbara,2023-07-01,12.0,0,6.645401872913694e-06,7.789855072463768
del_rio,2023-08-01,12.0,0,6.645401872913694e-06,7.789855072463768
king_salmon,2023-08-01,12.0,0,6.645401872913694e-06,7.789855072463768
santa_ana,2023-08-01,12.0,0,6.645401872913694e-06,7.789855072463768
vero_beach,2023-08-01,12.0,0,6.645401872913694e-06,7.789855072463768
rock_springs,2023-08-01,12.0,0,6.645401872913694e-06,7.789855072463768
queensbury,2023-08-01,12.0,0,6.645401872913694e-06,7.789855072463768
port_angeles,2023-08-01,12.0,0,6.645401872913694e-06,7.789855072463768
porthill,2023-08-01,12.0,0,6.645401872913694e-06,7.789855072463768
presque_isle,2023-08-01,12.0,0,6.645401872913694e-06,7.789855072463768
watertown,2023-07-01,12.0,0,6.645401872913694e-06,7.789855072463768
fairfield,2023-08-01,12.0,0,6.645401872913694e-06,7.789855072463768
cutbank,2023-08-01,12.0,0,6.645401872913694e-06,7.789855072463768
pueblo,2023-07-01,12.0,0,6.645401872913694e-06,7.789855072463768
newport_news,2023-07-01,12.0,0,6.645401872913694e-06,7.789855072463768
worcester,2023-07-01,12.0,0,6.645394470025327e-06,7.614023870417733
napa,2023-08-01,12.0,0,6.645394470025327e-06,7.614023870417733
san_cristobal_de_las_casas,2023-07-01,12.0,0,6.645394470025327e-06,7.614023870417733
lakeland,2023-07-01,12.0,0,6.645394470025327e-06,7.614023870417733
lansing,2023-08-01,12.0,0,6.645394470025327e-06,7.614023870417733
scobay,2023-07-01,12.0,0,6.645394470025327e-06,7.614023870417733
houma,2023-07-01,12.0,0,6.645394470025327e-06,7.614023870417733
jackman,2023-08-01,12.0,0,6.645394470025327e-06,7.614023870417733
pensacola,2023-08-01,12.0,0,6.645394470025327e-06,7.614023870417733
brunswick,2023-07-01,12.0,0,6.645394470025327e-06,7.614023870417733
rifle,2023-08-01,12.0,0,6.645394470025327e-06,7.614023870417733
st._augustine_airport,2023-08-01,12.0,0,6.645394470025327e-06,7.614023870417733
cocoa,2023-08-01,12.0,0,6.645394470025327e-06,7.614023870417733
watertown,2023-08-01,12.0,0,6.645394470025327e-06,7.614023870417733
porthill,2023-07-01,12.0,0,6.645394470025327e-06,7.614023870417733
fort_wayne,2023-08-01,12.0,0,6.645394470025327e-06,7.614023870417733
winston-salem,2023-08-01,12.0,0,6.645387067145217e-06,7.379582267689684
albuquerque,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
saratoga,2023-08-01,12.0,0,6.645387067145217e-06,7.379582267689684
cut_bank,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
eastport,2023-08-01,12.0,0,6.645387067145217e-06,7.379582267689684
rockford,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
ogdensburg,2023-08-01,12.0,0,6.645387067145217e-06,7.379582267689684
lakeland,2023-08-01,12.0,0,6.645387067145217e-06,7.379582267689684
lubbock,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
edinburg,2023-08-01,12.0,0,6.645387067145217e-06,7.379582267689684
london,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
ithaca,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
ogden,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
chicopee_falls,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
marathon,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
latrobe,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
grand_rapids,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
mt._pocono,2023-08-01,12.0,0,6.645387067145217e-06,7.379582267689684
sanford,2023-08-01,12.0,0,6.645387067145217e-06,7.379582267689684
gustavus,2023-08-01,12.0,0,6.645387067145217e-06,7.379582267689684
toronto,2023-08-01,12.0,0,6.645387067145217e-06,7.379582267689684
galveston,2023-08-01,12.0,0,6.645387067145217e-06,7.379582267689684
battle_creek,2023-08-01,12.0,0,6.645387067145217e-06,7.379582267689684
pensacola,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
calexico,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
pembina,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
marysville,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
caribou,2023-07-01,12.0,0,6.645387067145217e-06,7.379582267689684
calexico,2023-08-01,12.0,0,6.6453796642733425e-06,7.113171355498721
clinton,2023-07-01,12.0,0,6.6453796642733425e-06,7.113171355498721
arcata_ca,2023-07-01,12.0,0,6.6453796642733425e-06,7.113171355498721
peoria,2023-07-01,12.0,0,6.6453796642733425e-06,7.113171355498721
quonset_point,2023-07-01,12.0,0,6.6453796642733425e-06,7.113171355498721
calliano,2023-08-01,12.0,0,6.6453796642733425e-06,7.113171355498721
pinecreek,2023-08-01,12.0,0,6.6453796642733425e-06,7.113171355498721
missoula,2023-07-01,12.0,0,6.6453796642733425e-06,7.113171355498721
georgetown,2023-07-01,12.0,0,6.6453796642733425e-06,7.113171355498721
oxford,2023-07-01,12.0,0,6.6453796642733425e-06,7.113171355498721
ludington,2023-08-01,12.0,0,6.6453796642733425e-06,7.113171355498721
schenectady,2023-07-01,12.0,0,6.6453796642733425e-06,7.113171355498721
kennesaw,2023-07-01,12.0,0,6.6453796642733425e-06,7.113171355498721
hancock,2023-07-01,12.0,0,6.6453796642733425e-06,7.113171355498721
queensbury,2023-07-01,12.0,0,6.6453796642733425e-06,7.113171355498721
new_bedford,2023-07-01,12.0,0,6.6453796642733425e-06,7.113171355498721
yuma,2023-08-01,12.0,0,6.6453796642733425e-06,7.113171355498721
wisconsin_rapids,2023-08-01,12.0,0,6.6453796642733425e-06,7.113171355498721
haines,2023-07-01,12.0,0,6.6453796642733425e-06,7.113171355498721
stratford,2023-08-01,12.0,0,6.6453796642733425e-06,7.113171355498721
richmond_heights,2023-08-01,12.0,0,6.6453796642733425e-06,7.113171355498721
broomfield,2023-08-01,12.0,0,6.6453796642733425e-06,7.113171355498721
broomfield,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
beverly,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
baudette,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
warroad,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
port_angeles,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
douglas,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
twin_falls,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
mountain_view,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
burlington:mount_vernon,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
kenosha,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
pittsfield,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
shreveport,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
fayetteville,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
port_townsed,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
schenectady,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
tokeen,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
vero_beach,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
southern_pines,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
southern_pines,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
manistee,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
bakersfield,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
holy_cross,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
new_haven,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
holland,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
rome,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
belleville,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
lexington,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
gary,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
worcester,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
chattanooga,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
saranac_lake,2023-07-01,12.0,0,6.645372261409715e-06,6.825447570332481
saranac_lake,2023-08-01,12.0,0,6.645372261409715e-06,6.825447570332481
eagle_pass,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
presidio,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
new_haven,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
corpus_christi,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
alpena,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
pembina,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
flint,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
mountain_view,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
walterboro,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
newport_news,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
dover,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
warroad,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
rosewell,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
northway,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
burlington:mount_vernon,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
lansing,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
newton,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
wrangell,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
guam,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
little_rock,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
asheville,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
north_bend,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
lakehurst,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
stratford,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
lafayette,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
flint,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
traverse_city,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
hodson,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
martha's_vineyard,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
rosario,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
olympia,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
helena,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
hoquiam,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
ceiba,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
hayward,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
ballston_spa,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
jackson,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
medford,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
ogdensburg,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
salisbury,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
belleville,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
fayetteville,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
belmar,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
brunswick,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
manassas,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
pittsfield,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
champaign,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
fairhope,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
houlton,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
tacoma,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
waukegan,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
houlton,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
westfield,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
hampton,2023-07-01,12.0,0,6.645364858554334e-06,6.361892583120205
olympia,2023-08-01,12.0,0,6.645364858554334e-06,6.361892583120205
concord,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
sirnak,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
waukegan,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
newport,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
marysville,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
massena,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
latrobe,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
monroe,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
anacortes,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
lawrence,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
waukesha,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
montrose,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
cornelia,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
waukesha,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
monticello,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
burbank,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
youngstown,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
charlottesville,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
martha's_vineyard,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
charlotte_amalie,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
charlotte_amalie,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
corpus_christi,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
marietta,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
wake_island,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
monroe,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
westfield,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
saratoga_springs,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
lubbock,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
minden,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
bristol:johnson:kingsport,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
middletown,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
long_beach,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
reading,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
chino,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
skagway,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
myrtle_beach,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
redlands,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
akron,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
muskoka,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
merritt_island,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
middletown,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
muskogee,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
lorain-elyria,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
wrangell,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
altonna,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
alexandria,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
burbank,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
amarillo,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
massena,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
quonset,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
lexington,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
aberdeen,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
louisiana,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
medford,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
lihue,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
bremerton,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
alamosa,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
champaign,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
springfield,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
college_station,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
richmond_heights,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
smithfield,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
chicago:aurora,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
bridgeport_ct,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
yuma,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
terre_haute,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
crane_lake,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
holland,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
fernandina_beach,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
flagstaff,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
fort_bragg,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
hopkinsville,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
fort_dix,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
fort_dix,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
hilo,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
sedona,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
the_valley,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
henderson,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
beaumont,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
tokeen,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
oxford,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
page,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
bellaire,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
shannon,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
wildwood,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
hyeres,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
elmira,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
belmar,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
jackman,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
tallahassee,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
olbia,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
ponce,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
scotia,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
pompano_beach,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
huntington,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
fairhope,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
crane_lake,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
ponce,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
tel-aviv,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
telluride,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
santa_barbara,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
hagerstown,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
elko,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
guam,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
gulf_shores,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
winchester,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
topeka,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
grand_marais,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
grand_marais,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
topeka,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
sagarai,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
gonzales,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
baton_rouge,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
toronto,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
baton_rouge,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
sagarai,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
greensboro:high_poin,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
baudette,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
gulf_shores,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
williston,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
wilkes-barre,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
toms_river,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
gulfport,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
gulfport,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
bar_harbor,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
panama_city,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
genting,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
genting,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
rutland,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
beaufort,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
georgetown,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
beaufort,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
glens_falls,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
panama_city,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
bar_harbor,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
williamsport,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
augusta,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
scotia,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
shreveport,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
northway,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
decatur,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
north_bend,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
kauai_island,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
eastport,2023-07-01,12.0,0,6.645357455707211e-06,5.093776641091219
kissimmee,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
beverly,2023-08-01,12.0,0,6.645357455707211e-06,5.093776641091219
